timestamp,ax,ay,az,gx,gy,gz
1.76500000,-0.1764,0.3466,-2.4314,0.3562,-1.0750,-2.1140
1.77000000,-0.3754,0.4649,-2.4608,0.2482,-0.9922,-2.0557
1.77500000,-0.5730,0.5981,-2.4196,0.1525,-0.8799,-1.9837
1.78000000,-0.7547,0.7733,-2.3106,0.0601,-0.7283,-1.8784
1.78500000,-0.9270,0.9941,-2.1678,-0.0631,-0.5561,-1.8182
1.79000000,-1.0797,1.2168,-2.0528,-0.1355,-0.4195,-1.8234
1.79500000,-1.1656,1.3862,-1.9891,-0.1455,-0.3309,-1.9733
1.80000000,-1.1971,1.4943,-2.0224,-0.0818,-0.2712,-2.1971
1.80500000,-1.2275,1.5588,-2.2120,-0.0395,-0.2441,-2.5043
1.81000000,-1.2977,1.5625,-2.4952,-0.0158,-0.2825,-2.8327
1.81500000,-1.3979,1.5026,-2.7610,0.0101,-0.3345,-3.0916
1.82000000,-1.4997,1.4019,-2.9454,0.0125,-0.4278,-3.2948
1.82500000,-1.6055,1.2597,-3.0567,-0.0029,-0.5421,-3.4516
1.83000000,-1.7315,1.1006,-3.1588,-0.0739,-0.6449,-3.5746
1.83500000,-1.9021,0.9747,-3.3235,-0.2063,-0.7036,-3.7383
1.84000000,-2.1144,0.8790,-3.5435,-0.3892,-0.7782,-3.8908
1.84500000,-2.3395,0.7459,-3.7437,-0.6068,-0.9155,-4.0129
1.85000000,-2.5730,0.5241,-3.9194,-0.8673,-1.1196,-4.1530
1.85500000,-2.8334,0.2231,-4.1163,-1.2253,-1.3589,-4.3234
1.86000000,-3.1257,-0.1374,-4.2917,-1.4891,-1.6453,-4.3947
1.86500000,-3.4295,-0.5698,-4.3301,-1.7154,-1.9959,-4.3266
1.87000000,-3.8844,-1.1445,-4.1068,-2.2197,-2.5224,-3.7803
1.87500000,-4.5547,-1.6692,-3.6372,-2.6841,-2.6648,-3.1985
1.88000000,-5.1850,-1.7581,-3.1014,-3.1018,-2.4934,-2.6143
1.88500000,-5.7324,-1.5158,-2.5200,-3.6369,-2.3088,-1.9699
1.89000000,-6.2981,-1.3010,-1.7989,-4.2015,-2.2415,-1.2464
1.89500000,-6.7933,-1.2520,-0.9376,-4.6748,-2.3021,-0.4835
1.90000000,-7.1408,-1.3810,0.0006,-5.0114,-2.4090,0.2686
1.90500000,-7.3405,-1.5967,0.8809,-5.1841,-2.3227,0.8719
1.91000000,-7.4128,-1.6859,1.5150,-5.2026,-1.9844,1.2149
1.91500000,-7.3850,-1.4642,1.8095,-5.0713,-1.3936,1.3653
1.92000000,-7.2665,-0.9473,1.8622,-4.9426,-0.4407,1.2861
1.92500000,-7.0291,-0.3290,1.8342,-4.7600,0.1891,1.1445
1.93000000,-6.6578,0.1067,1.8070,-4.5209,0.5115,0.9538
1.93500000,-6.2365,0.1042,1.7663,-4.3026,0.4399,0.6989
1.94000000,-5.8868,-0.3759,1.6622,-4.1011,0.0987,0.4237
1.94500000,-5.7892,-1.5437,2.0686,-4.2445,-0.6789,1.5905
1.95000000,-6.0882,-3.3037,3.0614,-4.5152,-1.7796,2.4744
1.95500000,-5.8701,-3.5066,2.3813,-3.2640,0.0449,0.7520
1.96000000,-3.0759,-0.8801,-1.4577,-0.0214,2.5785,-2.7504
1.96500000,0.1161,2.2114,-5.2013,-0.6952,3.9904,-3.0268
1.97000000,-0.5901,6.6380,-6.6765,-3.2797,10.0215,-4.2524
1.97500000,-5.8231,8.7080,-10.2801,-9.8914,4.3629,-10.2199
1.98000000,-9.4768,1.7495,-13.4284,-6.4228,-2.5840,-7.2252
1.98500000,-3.6670,-5.0540,-7.1220,2.4098,-3.9284,2.0118
1.99000000,2.7612,-3.0138,0.4768,0.6260,2.6032,0.4517
1.99500000,0.2437,1.1022,-0.6091,-2.7710,2.0678,-1.6612
2.00000000,-2.7868,0.4870,-2.8459,-1.4345,-0.6015,-1.2754
2.00500000,-1.1966,-0.9661,-2.0500,0.3989,0.0302,-0.7764
2.01000000,0.5357,-0.0884,-1.2544,0.3213,0.5827,-0.6430
2.01500000,0.4541,0.1807,-1.0871,-0.1279,-0.0589,-0.8048
2.02000000,-0.1908,-0.0732,-1.1515,-0.6177,0.6123,-0.7416
2.02500000,-0.7527,0.4475,-1.0743,-0.9122,1.0003,-0.5951
2.03000000,-1.0496,0.7515,-1.0059,-0.8039,0.5570,-0.6919
2.03500000,-0.9468,0.5553,-1.0383,-0.5103,0.4336,-0.6618
2.04000000,-0.6513,0.4858,-1.0102,-0.3314,0.4637,-0.6404
2.04500000,-0.4004,0.6665,-0.9422,-0.1270,0.6370,-0.5877
2.05000000,-0.2138,0.7783,-0.9247,-0.0550,0.3878,-0.6489
2.05500000,-0.1487,0.6137,-0.9371,-0.1050,0.3197,-0.5976
2.06000000,-0.1949,0.5063,-0.8966,-0.1234,0.2865,-0.5630
2.06500000,-0.2191,0.4867,-0.8436,-0.1209,0.2566,-0.5624
2.07000000,-0.1164,0.3625,-0.8522,0.0648,0.1730,-0.6016
2.07500000,-0.0040,0.2499,-0.9613,-0.0282,0.3326,-0.7234
2.08000000,-0.0458,0.2790,-1.1128,-0.0193,0.3949,-0.7777
2.08500000,-0.1173,0.4174,-1.0672,-0.0509,0.5984,-0.5094
2.09000000,-0.1805,0.5688,-0.9125,-0.0969,0.7891,-0.5011
2.09500000,-0.1960,0.5327,-0.9388,-0.0001,0.5970,-0.5407
2.10000000,-0.1133,0.3000,-0.9949,-0.0087,0.4462,-0.5109
2.10500000,-0.0331,0.1057,-0.9593,-0.1095,0.2437,-0.4346
2.11000000,0.0031,0.0577,-0.9090,-0.1958,0.4310,-0.3452
2.11500000,-0.0211,0.2359,-0.8640,-0.3121,0.8823,-0.3994
2.12000000,-0.1852,0.6422,-0.8642,-0.4413,1.5834,-0.5124
2.12500000,-0.2969,0.7732,-0.8478,-0.2551,1.2197,-0.4870
2.13000000,-0.1778,0.3529,-0.7670,-0.2945,0.7668,-0.4577
2.13500000,-0.0847,0.0915,-0.7107,-0.3978,0.8653,-0.5444
2.14000000,-0.0892,0.2791,-0.7986,-0.5134,0.8628,-0.5836
2.14500000,0.0010,0.4833,-0.9705,-0.2290,0.5335,-0.5784
2.15000000,0.0002,0.4047,-1.0659,-0.4938,0.3432,-0.5194
2.15500000,-0.0148,0.3097,-1.2982,-0.0766,1.1523,-1.0234
2.16000000,0.4512,0.4366,-1.5885,0.4523,1.4236,-0.9302
2.16500000,0.9218,0.4383,-1.6052,0.4137,1.6269,-0.8316
2.17000000,0.7384,0.5258,-1.8988,0.0991,1.9593,-1.1824
2.17500000,0.2497,0.8473,-2.7930,0.0113,2.1043,-1.9548
2.18000000,-0.1135,1.2158,-3.6030,0.0431,2.5192,-2.2422
2.18500000,-0.6098,0.8971,-3.4684,-0.4168,1.2138,-1.3339
2.19000000,-1.5502,-0.0747,-1.8471,-1.5373,1.1815,1.1154
2.19500000,-3.7639,-0.0472,-0.2485,-4.6364,1.7605,1.0844
2.20000000,-6.6315,1.1571,-0.9157,-5.5554,2.7669,-0.8376
2.20500000,-5.6940,2.3953,-2.2823,-1.4466,2.7091,-1.0303
2.21000000,-1.9824,2.5933,-1.7230,-1.0125,2.6590,0.2832
2.21500000,-1.3411,1.9905,-0.1078,-2.1096,2.1140,0.7861
2.22000000,-2.1624,1.3418,0.5351,-1.5585,1.7223,0.3689
2.22500000,-1.5609,0.6996,-0.1122,-0.9136,1.6372,-0.4871
2.23000000,-0.9363,0.4455,-1.2444,-0.7972,1.7790,-1.2808
2.23500000,-0.7889,0.5643,-2.2737,-0.5935,1.8672,-1.8891
2.24000000,-0.5860,0.6651,-3.0665,-0.4145,1.8893,-2.3354
2.24500000,-0.3614,0.6847,-3.7118,-0.4547,1.8760,-2.6763
2.25000000,-0.2896,0.6351,-4.3012,-0.6257,1.7894,-3.0194
2.25500000,-0.2714,0.4879,-4.7969,-0.5867,1.6317,-3.2084
2.26000000,-0.2620,0.3291,-5.0574,-0.5615,1.5847,-3.1277
2.26500000,-0.2119,0.2859,-4.9775,-0.3346,1.6002,-2.8090
2.27000000,0.0331,0.2939,-4.6373,0.0319,1.5170,-2.3959
2.27500000,0.4511,0.3464,-4.1409,0.4390,1.6059,-1.8138
2.28000000,0.8084,0.5566,-3.6745,0.5896,1.7594,-1.3940
2.28500000,0.9339,0.8441,-3.5508,0.5730,1.8943,-1.3987
2.29000000,0.9279,1.1054,-3.7424,0.5658,2.0040,-1.5117
2.29500000,0.9095,1.3545,-4.0444,0.5606,2.0968,-1.6932
2.30000000,0.8636,1.6026,-4.3335,0.5691,2.1606,-1.8058
2.30500000,0.8014,1.8417,-4.5008,0.6004,2.1836,-1.8581
2.31000000,0.7654,2.0914,-4.5316,0.6741,2.2336,-1.8483
2.31500000,0.7831,2.3683,-4.3857,0.7575,2.2842,-1.8044
2.32000000,0.8525,2.6224,-4.0029,0.7266,2.3067,-1.5852
2.32500000,0.9542,2.8223,-3.4776,0.6639,2.1891,-1.3781
2.33000000,1.0809,2.9676,-2.9816,0.6025,2.1851,-1.2784
2.33500000,1.2189,3.0497,-2.6029,0.4979,2.1449,-1.2704
2.34000000,1.3272,3.0386,-2.3633,0.4102,1.9654,-1.3748
2.34500000,1.3949,2.8929,-2.2586,0.3713,1.6978,-1.5403
2.35000000,1.4246,2.6692,-2.2316,0.4027,1.4407,-1.7089
2.35500000,1.4208,2.4930,-2.1580,0.5010,1.2634,-1.7342
2.36000000,1.4261,2.4204,-1.9367,0.6863,1.1383,-1.6695
2.36500000,1.4562,2.3988,-1.6400,0.8445,1.0097,-1.6330
2.37000000,1.4758,2.3530,-1.4155,0.9682,0.8487,-1.6960
2.37500000,1.4601,2.2126,-1.3355,1.0440,0.5625,-1.9986
2.38000000,1.3626,1.9085,-1.4271,1.0915,0.2653,-2.2333
2.38500000,1.1734,1.4917,-1.6290,1.0458,-0.3892,-2.3980
2.39000000,0.9827,1.0815,-1.8015,1.0367,-0.7615,-2.4641
2.39500000,0.8533,0.7456,-1.8936,1.0435,-0.9615,-2.4586
2.40000000,0.7272,0.5166,-1.9770,0.9462,-1.0705,-2.4815
2.40500000,0.5446,0.3777,-2.1487,0.8241,-1.1447,-2.5810
2.41000000,0.3605,0.2842,-2.4009,0.7254,-1.2007,-2.6637
2.41500000,0.2009,0.1952,-2.5966,0.6226,-1.2823,-2.6215
2.42000000,0.0361,0.0952,-2.6534,0.5416,-1.3496,-2.5082
2.42500000,-0.1213,0.0172,-2.6043,0.4910,-1.3850,-2.3377
2.43000000,-0.2689,-0.0168,-2.4741,0.4256,-1.3939,-2.0551
2.43500000,-0.4683,0.0132,-2.2715,0.2993,-1.3237,-1.8262
2.44000000,-0.7296,0.0819,-2.1173,0.1424,-1.3032,-1.7812
2.44500000,-0.9558,0.1242,-2.1501,0.0552,-1.2787,-1.8650
2.45000000,-1.1243,0.2104,-2.2907,-0.0355,-1.1445,-1.9348
2.45500000,-1.2755,0.4408,-2.3779,-0.1067,-0.9069,-1.9497
2.46000000,-1.3822,0.7591,-2.3738,-0.1394,-0.6872,-1.9640
2.46500000,-1.4225,1.0593,-2.3422,-0.1439,-0.4936,-2.0459
2.47000000,-1.4544,1.3202,-2.3704,-0.2045,-0.3189,-2.2387
2.47500000,-1.5167,1.4799,-2.4951,-0.2363,-0.3101,-2.5349
2.48000000,-1.5707,1.4413,-2.7331,-0.2339,-0.4264,-2.9619
2.48500000,-1.6482,1.2664,-3.0569,-0.2688,-0.5550,-3.5494
2.49000000,-1.8048,1.0665,-3.3501,-0.3186,-0.6941,-3.7705
2.49500000,-2.0147,0.8779,-3.5509,-0.4811,-0.8136,-3.8769
2.50000000,-2.2603,0.6939,-3.6667,-0.7173,-0.9573,-3.9146
2.50500000,-2.5285,0.4777,-3.6966,-0.9944,-1.1347,-3.9060
2.51000000,-2.7830,0.1837,-3.6712,-1.2738,-1.4025,-3.8889
2.51500000,-3.0070,-0.2256,-3.6288,-1.5308,-1.7504,-3.8635
2.52000000,-3.2082,-0.7069,-3.5982,-1.7501,-2.0874,-3.8720
2.52500000,-3.4323,-1.1467,-3.6284,-1.9985,-2.3431,-3.9414
2.53000000,-3.7553,-1.4577,-3.7568,-2.3192,-2.4839,-3.9913
2.53500000,-4.2216,-1.5833,-3.9402,-2.7405,-2.4694,-3.8741
2.54000000,-4.8073,-1.5264,-3.9785,-3.2120,-2.3743,-3.4851
2.54500000,-5.4400,-1.4155,-3.6248,-3.7956,-2.3473,-2.5775
2.55000000,-6.0675,-1.4007,-2.7850,-4.3049,-2.4152,-1.5962
2.55500000,-6.6689,-1.5035,-1.5459,-4.7822,-2.5271,-0.4657
2.56000000,-7.1573,-1.6405,-0.1723,-5.0829,-2.6006,0.5417
2.56500000,-7.4483,-1.7044,0.9324,-5.2776,-2.3974,1.1133
2.57000000,-7.5661,-1.6391,1.4562,-5.3451,-1.9971,1.1910
2.57500000,-7.5485,-1.4788,1.4653,-5.3077,-1.5926,1.0825
2.58000000,-7.4298,-1.2832,1.3431,-5.1821,-1.2269,1.0700
2.58500000,-7.1948,-1.0320,1.3933,-4.9017,-0.7766,1.2022
2.59000000,-6.8056,-0.6533,1.6416,-4.5476,-0.2319,1.2561
2.59500000,-6.3572,-0.2404,1.9120,-4.2765,0.4226,1.1964
2.60000000,-5.9786,-0.0524,2.0094,-4.1189,0.6060,0.9816
2.60500000,-6.2317,-1.1678,2.6465,-5.0954,-1.1245,2.2931
2.61000000,-6.9087,-4.0084,4.5324,-5.0075,-3.0359,4.2084
2.61500000,-6.8117,-4.7468,4.6623,-4.9149,-0.3168,2.2877
2.62000000,-4.5567,-0.9597,-0.6395,-1.6656,3.3586,-3.9548
2.62500000,-1.0957,3.3340,-7.4270,-1.0317,4.9815,-6.2432
2.63000000,-3.3661,1.9472,-12.1496,-8.6110,-1.1531,-10.6002
2.63500000,-6.8440,-3.3052,-10.8860,-2.7854,-3.6986,-1.5490
2.64000000,-1.1186,-3.2626,-2.5645,3.3930,0.7047,1.7362
2.64500000,2.8996,0.1516,0.6226,-0.8202,1.8137,-0.8563
2.65000000,-1.0187,0.2293,-2.2444,-2.6542,0.2797,-1.8168
2.65500000,-2.3541,-0.9036,-2.7286,-0.2472,-0.4225,-0.8625
2.66000000,-0.2085,-0.5056,-1.4998,0.2752,0.5761,-0.5173
2.66500000,0.4234,0.2113,-1.0389,-0.1337,0.2735,-0.8733
2.67000000,-0.0392,0.0457,-1.2495,-0.4024,0.2690,-0.8740
2.67500000,-0.5422,0.0687,-1.3173,-0.9226,0.7115,-0.8641
2.68000000,-1.1462,0.4387,-1.2334,-1.1146,0.4605,-0.7316
2.68500000,-1.2584,0.4329,-1.0811,-0.6739,0.2767,-0.7187
2.69000000,-0.7575,0.3230,-1.0079,-0.2179,0.2373,-0.7206
2.69500000,-0.3218,0.3125,-1.0798,-0.1184,0.3352,-0.7991
2.70000000,-0.1832,0.4504,-1.0861,-0.0243,0.4324,-0.5953
2.70500000,-0.1841,0.6575,-0.9198,-0.1386,0.4478,-0.4713
2.71000000,-0.3166,0.6722,-0.8417,-0.2578,0.3322,-0.5496
2.71500000,-0.4074,0.4813,-0.9222,-0.2219,0.2113,-0.6329
2.72000000,-0.3628,0.3179,-0.9540,-0.1724,0.1834,-0.6215
2.72500000,-0.3294,0.2973,-1.0210,-0.1956,0.2942,-0.8010
2.73000000,-0.2383,0.4159,-1.0273,0.0269,0.5127,-0.5067
2.73500000,-0.0786,0.5688,-0.8679,0.0190,0.6483,-0.4991
2.74000000,0.0098,0.5585,-0.9509,0.1255,0.5426,-0.7261
2.74500000,0.1598,0.2978,-1.1525,0.3182,0.2010,-0.7015
2.75000000,0.2346,0.0544,-1.1444,0.0556,0.2747,-0.6340
2.75500000,0.0267,0.1416,-1.0175,-0.2303,0.5198,-0.3892
2.76000000,-0.1869,0.3234,-0.8764,-0.3187,0.6879,-0.3957
2.76500000,-0.3413,0.4842,-0.8506,-0.4638,1.2031,-0.4681
2.77000000,-0.5083,0.6402,-0.8588,-0.4346,1.2644,-0.4712
2.77500000,-0.4842,0.4782,-0.8181,-0.2832,0.8362,-0.4927
2.78000000,-0.2181,0.1287,-0.7697,-0.1383,0.4621,-0.5244
2.78500000,0.0473,0.0549,-0.7523,-0.1680,0.6493,-0.5651
2.79000000,0.1289,0.2122,-0.7622,-0.2990,0.8340,-0.5377
2.79500000,0.0424,0.3363,-0.7684,-0.4849,0.7036,-0.5197
2.80000000,0.1518,0.5197,-0.8176,-0.0485,0.7590,-0.4478
2.80500000,0.3209,0.6015,-0.9606,-0.3118,0.4196,-0.5196
2.81000000,0.1413,0.5019,-1.2602,-0.2969,0.8161,-0.7623
2.81500000,0.0779,0.4140,-1.6076,-0.1162,1.4387,-0.9671
2.82000000,0.2717,0.2468,-1.6813,-0.0209,1.5098,-0.6351
2.82500000,0.5498,0.3369,-1.7135,0.3747,1.8688,-0.8794
2.83000000,0.7574,0.6769,-2.0758,0.3635,1.9399,-1.0247
2.83500000,0.3471,0.7825,-2.4686,-0.2770,1.9182,-1.1691
2.84000000,-0.1719,1.0504,-3.1974,0.2585,2.5026,-2.1708
2.84500000,-0.0619,1.1725,-3.9026,0.7111,1.8159,-1.8610
2.85000000,-0.1304,0.6531,-2.9403,0.1904,1.6560,0.2070
2.85500000,-1.1678,0.5441,-0.6751,-1.5174,1.9840,2.0046
2.86000000,-5.0066,1.6839,0.1584,-7.3554,3.6521,0.6238
2.86500000,-8.4631,3.4917,-1.4015,-5.1282,4.2503,-1.4416
2.87000000,-5.4602,4.2598,-2.4713,-1.1966,3.4174,-1.4440
2.87500000,-1.5150,3.5500,-1.2462,-1.7518,2.8145,-0.1237
2.88000000,-1.4868,2.0496,0.3884,-1.9822,1.4606,0.2018
2.88500000,-1.6114,0.4101,0.5485,-1.2979,0.9968,-0.5371
2.89000000,-0.9666,-0.2937,-0.5323,-0.8263,1.2546,-1.4858
2.89500000,-0.6440,-0.1141,-1.8311,-0.4939,1.4988,-2.2363
2.90000000,-0.4987,0.1511,-2.8747,-0.2838,1.6034,-2.7166
2.90500000,-0.3418,0.2786,-3.6496,-0.1513,1.6377,-3.0714
2.91000000,-0.1662,0.2895,-4.2519,-0.1510,1.5736,-3.1774
2.91500000,-0.0580,0.1712,-4.6950,-0.2753,1.4142,-3.2788
2.92000000,-0.0382,-0.0355,-4.8830,-0.2566,1.1886,-3.0966
2.92500000,0.0304,-0.2297,-4.7019,-0.0707,0.9265,-2.6176
2.93000000,0.2908,-0.3736,-4.2166,0.2916,0.7498,-2.0290
2.93500000,0.6652,-0.4341,-3.7103,0.5635,0.7648,-1.5742
2.94000000,0.9353,-0.3074,-3.4207,0.6977,0.9888,-1.3066
2.94500000,1.0541,0.0339,-3.3762,0.7228,1.2902,-1.0870
2.95000000,1.0916,0.4725,-3.4826,0.6969,1.4990,-1.1565
2.95500000,1.0798,0.8972,-3.6346,0.6475,1.6775,-1.2575
2.96000000,1.0308,1.2521,-3.7597,0.5867,1.7718,-1.3099
2.96500000,0.9690,1.5165,-3.8293,0.5587,1.8237,-1.3297
2.97000000,0.9251,1.7272,-3.8440,0.5474,1.8444,-1.3052
2.97500000,0.8929,1.9898,-3.7727,0.5230,2.0360,-1.2047
2.98000000,0.8691,2.3442,-3.5888,0.5123,2.2084,-1.1019
2.98500000,0.8738,2.6700,-3.3374,0.4979,2.3182,-1.0376
2.99000000,0.9238,2.8942,-3.0625,0.5024,2.3565,-1.0115
2.99500000,1.0295,3.0222,-2.7875,0.5305,2.3206,-1.2609
3.00000000,1.1560,3.0464,-2.5602,0.3516,2.1188,-1.3823
3.00500000,1.2571,2.9637,-2.4153,0.3406,1.8979,-1.5449
3.01000000,1.3349,2.7831,-2.3092,0.3858,1.6345,-1.6732
3.01500000,1.4043,2.5528,-2.1369,0.4918,1.3726,-1.6794
3.02000000,1.4680,2.3374,-1.8545,0.6272,1.1535,-1.6231
3.02500000,1.5179,2.1708,-1.5689,0.7480,0.9799,-1.6451
3.03000000,1.5411,2.0396,-1.4114,0.8502,0.8127,-1.9024
3.03500000,1.5355,1.8911,-1.4317,0.9460,0.5798,-2.1255
3.04000000,1.4532,1.6614,-1.6512,0.8880,0.1156,-2.4574
3.04500000,1.2082,1.2677,-2.0630,0.7078,-0.4563,-2.8851
3.05000000,0.9061,0.7888,-2.4636,0.6464,-0.9077,-3.0244
3.05500000,0.7258,0.4596,-2.6231,0.6512,-1.1201,-2.9438
3.06000000,0.5941,0.2748,-2.6451,0.5301,-1.2518,-2.8805
3.06500000,0.4063,0.0931,-2.6633,0.3860,-1.3945,-2.7643
3.07000000,0.2209,-0.0881,-2.6249,0.3009,-1.5074,-2.5521
3.07500000,0.0699,-0.2241,-2.5001,0.2171,-1.5785,-2.2837
3.08000000,-0.0910,-0.2898,-2.3320,0.1411,-1.5863,-2.0219
3.08500000,-0.2716,-0.2550,-2.1813,0.0544,-1.5062,-1.7174
3.09000000,-0.5243,-0.0748,-2.0669,-0.0816,-1.2914,-1.5647
3.09500000,-0.8296,0.2135,-1.9973,-0.2035,-1.0895,-1.5081
3.10000000,-1.0443,0.5114,-1.9966,-0.2759,-0.8795,-1.5285
3.10500000,-1.1940,0.8150,-2.0199,-0.3808,-0.6478,-1.5780
3.11000000,-1.3316,1.1371,-2.0115,-0.4431,-0.4192,-1.6509
3.11500000,-1.4048,1.4393,-1.9942,-0.4423,-0.2250,-1.7714
3.12000000,-1.4152,1.7084,-2.0007,-0.3970,-0.0372,-1.9489
3.12500000,-1.4077,1.8836,-2.0913,-0.3416,-0.0134,-2.2701
3.13000000,-1.4131,1.8856,-2.3471,-0.2851,-0.0769,-2.7273
3.13500000,-1.4612,1.8110,-2.7254,-0.2027,-0.0911,-3.3701
3.14000000,-1.5737,1.7380,-3.0988,-0.2749,-0.1749,-3.6596
3.14500000,-1.7379,1.5817,-3.4120,-0.4087,-0.3502,-3.8540
3.15000000,-1.9569,1.3209,-3.6648,-0.6229,-0.5649,-4.0017
3.15500000,-2.2298,1.0218,-3.8602,-0.8750,-0.7743,-4.1209
3.16000000,-2.5220,0.7163,-4.0053,-1.2512,-0.9987,-4.2117
3.16500000,-2.8135,0.3888,-4.0995,-1.5363,-1.2473,-4.2600
3.17000000,-3.0954,0.0181,-4.1525,-1.7935,-1.5374,-4.2913
3.17500000,-3.3899,-0.4091,-4.1539,-2.0636,-1.8694,-4.2481
3.18000000,-3.7197,-0.8649,-4.0323,-2.3310,-2.1826,-4.0081
3.18500000,-4.2423,-1.3151,-3.6356,-2.9729,-2.5141,-3.2773
3.19000000,-5.0172,-1.6376,-2.9416,-3.5583,-2.5825,-2.4590
3.19500000,-5.7222,-1.6467,-2.1497,-3.9915,-2.4336,-1.6386
3.20000000,-6.2536,-1.4527,-1.3076,-4.5034,-2.3201,-0.6188
3.20500000,-6.7215,-1.3728,-0.3570,-4.8748,-2.4114,0.2062
3.21000000,-7.0698,-1.5239,0.5416,-5.1057,-2.5472,0.8011
3.21500000,-7.2644,-1.7468,1.0795,-5.2086,-2.4147,0.9981
3.22000000,-7.3653,-1.7929,1.1213,-5.2535,-2.0187,0.8899
3.22500000,-7.4028,-1.5141,0.9110,-5.2172,-1.4312,0.8234
3.23000000,-7.2902,-0.9626,0.8756,-5.0443,-0.7912,0.9923
3.23500000,-6.9568,-0.4120,1.1819,-4.7823,-0.3764,1.1301
3.24000000,-6.5030,-0.1915,1.6213,-4.6627,-0.4544,1.2433
3.24500000,-6.1264,-0.4095,1.8878,-4.5047,-0.1697,1.1261
3.25000000,-6.1027,-1.4466,2.3266,-4.7031,-1.2230,1.9725
3.25500000,-6.6225,-3.1704,3.1378,-5.1837,-1.7058,2.6243
3.26000000,-6.6683,-3.4930,3.5323,-3.7636,-0.2131,2.9868
3.26500000,-4.5163,-0.8331,1.2577,-0.9665,3.0184,-0.9759
3.27000000,-1.6295,3.1105,-4.0537,-0.9899,5.2063,-4.2707
3.27500000,-1.1347,6.2050,-6.3304,-2.1026,7.0310,-1.9555
3.28000000,-2.8260,10.0860,-6.3333,-4.4406,11.5426,-5.8963
3.28500000,-6.7989,8.5663,-11.5133,-9.4922,0.8870,-11.8509
3.29000000,-7.1135,-1.9884,-10.9897,-0.6363,-6.0195,0.2528
3.29500000,0.6044,-6.0053,-1.2570,4.0562,-0.8925,1.6946
3.30000000,3.0309,-0.5773,1.0417,-1.8385,3.3672,-0.6686
3.30500000,-2.2196,1.8322,-2.2333,-3.1493,1.3979,-1.6741
3.31000000,-2.9145,0.0081,-2.6907,-0.0533,-0.3895,-1.2826
3.31500000,-0.0818,-0.5099,-1.7443,0.3895,0.7664,-0.6036
3.32000000,0.5921,0.3583,-1.0683,-0.0115,0.3854,-0.8021
3.32500000,0.0170,0.2190,-1.1978,-0.4329,0.4092,-0.9455
3.33000000,-0.5902,0.2682,-1.2506,-0.9645,0.9314,-0.7233
3.33500000,-1.0783,0.5447,-1.1250,-0.9254,0.3102,-0.7918
3.34000000,-1.0652,0.2094,-1.1441,-0.6747,0.1278,-0.8286
3.34500000,-0.8249,0.1457,-1.1589,-0.4904,0.3517,-0.8254
3.35000000,-0.5301,0.4865,-1.0786,-0.1129,0.6043,-0.7615
3.35500000,-0.1295,0.7249,-0.9909,0.1591,0.4570,-0.7063
3.36000000,0.0690,0.7009,-0.9619,0.0431,0.3579,-0.6689
3.36500000,0.0070,0.6013,-0.9626,0.0180,0.4512,-0.5864
3.37000000,-0.0043,0.5119,-0.9513,0.0735,0.3387,-0.6007
3.37500000,-0.0079,0.3838,-0.9731,-0.0105,0.2703,-0.6214
3.38000000,-0.1398,0.3164,-0.9785,-0.1249,0.3299,-0.5804
3.38500000,-0.2724,0.3334,-0.9730,-0.1661,0.3881,-0.6153
3.39000000,-0.2765,0.3978,-0.9724,-0.0383,0.5097,-0.4996
3.39500000,-0.0216,0.2374,-1.0298,0.3684,0.0968,-0.6786
3.40000000,0.2062,-0.1406,-1.0975,0.1177,0.0418,-0.5428
3.40500000,0.0551,-0.0445,-0.9737,-0.1917,0.4200,-0.3374
3.41000000,-0.2055,0.7143,-0.7904,-0.4700,1.3717,-0.2171
3.41500000,-0.3262,1.1348,-0.7324,-0.1543,1.3124,-0.4284
3.42000000,-0.2570,0.7030,-0.7889,-0.0576,1.0273,-0.4679
3.42500000,-0.2507,0.2344,-0.8128,-0.2972,0.8074,-0.4340
3.43000000,-0.3327,0.0060,-0.7682,-0.3020,0.6127,-0.5388
3.43500000,-0.1165,0.0465,-0.7322,-0.2089,0.7582,-0.5525
3.44000000,0.2551,0.3507,-0.7476,-0.0599,0.6912,-0.5449
3.44500000,0.0669,0.3783,-0.9198,-0.8055,0.4196,-0.6260
3.45000000,-0.4797,0.2343,-1.1048,-0.6715,0.6061,-0.6200
3.45500000,-0.3598,0.3373,-1.2651,-0.1928,1.1053,-0.9110
3.46000000,0.2325,0.5142,-1.4371,0.2808,1.5324,-0.8621
3.46500000,0.6014,0.4535,-1.4668,0.2663,1.5993,-0.7275
3.47000000,0.6188,0.4654,-1.5959,0.2051,1.9082,-0.8689
3.47500000,0.6716,0.7646,-2.1717,0.6510,2.0602,-1.4547
3.48000000,0.5829,0.8829,-2.7603,0.0384,1.9252,-1.3927
3.48500000,-0.1453,0.8430,-2.9115,-0.1585,2.0555,-1.5387
3.49000000,-1.0864,0.6121,-2.7251,-0.7371,1.4350,-1.0516
3.49500000,-1.7989,0.1661,-1.5095,-1.0028,1.4489,1.1184
3.50000000,-3.9818,0.6579,-0.1600,-5.1514,2.6196,1.0874
3.50500000,-6.4184,2.2516,-0.9341,-4.0461,3.5377,-0.8698
3.51000000,-4.3089,3.1779,-2.0699,-0.5764,2.7071,-0.6477
3.51500000,-1.2775,2.8036,-1.2375,-1.5151,2.9506,0.3077
